series_id	year	period	value	footnote_codes
SMU15000007072200008          	2010	M05	       11.33	
SMU15000007072200008          	2010	M06	       11.34	
SMU15000007072200008          	2010	M07	       11.57	
SMU15000007072200008          	2010	M08	       11.35	
SMU15000007072200008          	2010	M09	       11.22	
SMU15000007072200008          	2010	M10	       10.98	
SMU15000007072200008          	2010	M11	       11.27	
SMU15000007072200008          	2010	M12	       11.23	
SMU15000007072200008          	2010	M13	       11.42	
SMU15000007072200008          	2011	M01	       11.26	
SMU15000007072200008          	2011	M02	       11.48	
SMU15000007072200008          	2011	M03	       11.43	
SMU15000007072200008          	2011	M04	       11.41	
SMU15000007072200008          	2011	M05	       11.43	
SMU15000007072200008          	2011	M06	       11.41	
SMU15000007072200008          	2011	M07	       11.65	P
SMU15000007072200030          	2001	M01	      200.88	
SMU15000007072200030          	2001	M02	      199.17	
SMU15000007072200030          	2001	M03	      197.59	
SMU15000007072200030          	2001	M04	      202.49	
SMU15000007072200030          	2001	M05	      188.99	
SMU15000007072200030          	2001	M06	      190.75	
SMU15000007072200030          	2001	M07	      200.14	
SMU15000007072200030          	2001	M08	      195.08	
SMU15000007072200030          	2001	M09	      196.61	
SMU15000007072200030          	2001	M10	      185.33	
SMU15000007072200030          	2001	M11	      184.71	
SMU15000007072200030          	2001	M12	      198.86	
SMU15000007072200030          	2001	M13	      195.07	
SMU15000007072200030          	2002	M01	      193.29	
SMU15000007072200030          	2002	M02	      196.34	
SMU15000007072200030          	2002	M03	      193.02	
SMU15000007072200030          	2002	M04	      188.96	
SMU15000007072200030          	2002	M05	      187.67	
SMU15000007072200030          	2002	M06	      202.28	
SMU15000007072200030          	2002	M07	      196.28	
SMU15000007072200030          	2002	M08	      200.66	
SMU15000007072200030          	2002	M09	      197.29	
SMU15000007072200030          	2002	M10	      192.87	
SMU15000007072200030          	2002	M11	      196.46	
SMU15000007072200030          	2002	M12	      202.01	
SMU15000007072200030          	2002	M13	      195.80	
SMU15000007072200030          	2003	M01	      200.00	
SMU15000007072200030          	2003	M02	      217.15	
SMU15000007072200030          	2003	M03	      210.57	
SMU15000007072200030          	2003	M04	      200.04	
SMU15000007072200030          	2003	M05	      204.27	
SMU15000007072200030          	2003	M06	      209.41	
SMU15000007072200030          	2003	M07	      200.52	
SMU15000007072200030          	2003	M08	      206.54	
SMU15000007072200030          	2003	M09	      197.64	
SMU15000007072200030          	2003	M10	      199.75	
SMU15000007072200030          	2003	M11	      217.58	
SMU15000007072200030          	2003	M12	      207.93	
SMU15000007072200030          	2003	M13	      205.56	
SMU15000007072200030          	2004	M01	      215.60	
SMU15000007072200030          	2004	M02	      223.33	
SMU15000007072200030          	2004	M03	      215.60	
SMU15000007072200030          	2004	M04	      213.74	
SMU15000007072200030          	2004	M05	      220.93	
SMU15000007072200030          	2004	M06	      214.02	
SMU15000007072200030          	2004	M07	      219.75	
SMU15000007072200030          	2004	M08	      228.96	
SMU15000007072200030          	2004	M09	      215.94	
SMU15000007072200030          	2004	M10	      214.05	
SMU15000007072200030          	2004	M11	      217.77	
SMU15000007072200030          	2004	M12	      215.34	
SMU15000007072200030          	2004	M13	      217.71	
SMU15000007072200030          	2005	M01	      232.51	
SMU15000007072200030          	2005	M02	      219.84	
SMU15000007072200030          	2005	M03	      225.79	
SMU15000007072200030          	2005	M04	      224.90	
SMU15000007072200030          	2005	M05	      237.25	
SMU15000007072200030          	2005	M06	      232.78	
SMU15000007072200030          	2005	M07	      243.38	
SMU15000007072200030          	2005	M08	      237.30	
SMU15000007072200030          	2005	M09	      234.01	
SMU15000007072200030          	2005	M10	      252.91	
SMU15000007072200030          	2005	M11	      255.42	
SMU15000007072200030          	2005	M12	      250.22	
SMU15000007072200030          	2005	M13	      237.30	
SMU15000007072200030          	2006	M01	      264.26	
SMU15000007072200030          	2006	M02	      260.58	
SMU15000007072200030          	2006	M03	      254.52	
SMU15000007072200030          	2006	M04	      262.89	
SMU15000007072200030          	2006	M05	      257.80	
SMU15000007072200030          	2006	M06	      258.82	
SMU15000007072200030          	2006	M07	      261.10	
SMU15000007072200030          	2006	M08	      252.24	
SMU15000007072200030          	2006	M09	      244.73	
SMU15000007072200030          	2006	M10	      243.17	
SMU15000007072200030          	2006	M11	      250.39	
SMU15000007072200030          	2006	M12	      256.27	
SMU15000007072200030          	2006	M13	      255.53	
SMU15000007072200030          	2007	M01	      266.42	
SMU15000007072200030          	2007	M02	      268.57	
SMU15000007072200030          	2007	M03	      264.70	
SMU15000007072200030          	2007	M04	      272.60	
SMU15000007072200030          	2007	M05	      265.43	
SMU15000007072200030          	2007	M06	      270.40	
SMU15000007072200030          	2007	M07	      285.68	
SMU15000007072200030          	2007	M08	      281.60	
SMU15000007072200030          	2007	M09	      275.52	
SMU15000007072200030          	2007	M10	      277.96	
SMU15000007072200030          	2007	M11	      268.70	
SMU15000007072200030          	2007	M12	      288.44	
SMU15000007072200030          	2007	M13	      273.92	
SMU15000007072200030          	2008	M01	      293.86	
SMU15000007072200030          	2008	M02	      293.37	
SMU15000007072200030          	2008	M03	      301.57	
SMU15000007072200030          	2008	M04	      306.61	
SMU15000007072200030          	2008	M05	      312.17	
SMU15000007072200030          	2008	M06	      318.39	
SMU15000007072200030          	2008	M07	      324.32	
SMU15000007072200030          	2008	M08	      318.78	
SMU15000007072200030          	2008	M09	      296.76	
SMU15000007072200030          	2008	M10	      312.12	
SMU15000007072200030          	2008	M11	      302.18	
SMU15000007072200030          	2008	M12	      298.42	
SMU15000007072200030          	2008	M13	      306.34	
SMU15000007072200030          	2009	M01	      308.83	
SMU15000007072200030          	2009	M02	      317.63	
SMU15000007072200030          	2009	M03	      319.68	
SMU15000007072200030          	2009	M04	      309.55	
SMU15000007072200030          	2009	M05	      307.40	
SMU15000007072200030          	2009	M06	      310.95	
SMU15000007072200030          	2009	M07	      306.87	
SMU15000007072200030          	2009	M08	      310.25	
SMU15000007072200030          	2009	M09	      301.92	
SMU15000007072200030          	2009	M10	      307.05	
SMU15000007072200030          	2009	M11	      308.61	
SMU15000007072200030          	2009	M12	      307.40	
SMU15000007072200030          	2009	M13	      309.72	
SMU15000007072200030          	2010	M01	      319.84	
SMU15000007072200030          	2010	M02	      313.88	
SMU15000007072200030          	2010	M03	      313.20	
SMU15000007072200030          	2010	M04	      305.10	
SMU15000007072200030          	2010	M05	      307.04	
SMU15000007072200030          	2010	M06	      303.91	
SMU15000007072200030          	2010	M07	      306.61	
SMU15000007072200030          	2010	M08	      308.72	
SMU15000007072200030          	2010	M09	      298.45	
SMU15000007072200030          	2010	M10	      297.56	
SMU15000007072200030          	2010	M11	      298.66	
SMU15000007072200030          	2010	M12	      297.60	
SMU15000007072200030          	2010	M13	      306.06	
SMU15000007072200030          	2011	M01	      314.15	
SMU15000007072200030          	2011	M02	      314.54	
SMU15000007072200030          	2011	M03	      306.32	
SMU15000007072200030          	2011	M04	      304.65	
SMU15000007072200030          	2011	M05	      317.75	
SMU15000007072200030          	2011	M06	      306.93	
SMU15000007072200030          	2011	M07	      316.88	P
SMU15000007072210001          	1990	M01	        17.6	
SMU15000007072210001          	1990	M02	        17.9	
SMU15000007072210001          	1990	M03	        18.0	
SMU15000007072210001          	1990	M04	        17.9	
SMU15000007072210001          	1990	M05	        17.8	
SMU15000007072210001          	1990	M06	        18.1	
SMU15000007072210001          	1990	M07	        17.5	
SMU15000007072210001          	1990	M08	        17.7	
SMU15000007072210001          	1990	M09	        17.6	
SMU15000007072210001          	1990	M10	        17.7	
SMU15000007072210001          	1990	M11	        17.8	
SMU15000007072210001          	1990	M12	        17.8	
SMU15000007072210001          	1990	M13	        17.7	
SMU15000007072210001          	1991	M01	        18.2	
SMU15000007072210001          	1991	M02	        18.4	
SMU15000007072210001          	1991	M03	        18.5	
SMU15000007072210001          	1991	M04	        18.5	
SMU15000007072210001          	1991	M05	        18.5	
SMU15000007072210001          	1991	M06	        18.8	
SMU15000007072210001          	1991	M07	        19.0	
SMU15000007072210001          	1991	M08	        18.9	
SMU15000007072210001          	1991	M09	        18.6	
SMU15000007072210001          	1991	M10	        18.6	
SMU15000007072210001          	1991	M11	        18.7	
SMU15000007072210001          	1991	M12	        18.8	
SMU15000007072210001          	1991	M13	        18.6	
SMU15000007072210001          	1992	M01	        18.9	
SMU15000007072210001          	1992	M02	        18.9	
SMU15000007072210001          	1992	M03	        19.2	
SMU15000007072210001          	1992	M04	        19.0	
SMU15000007072210001          	1992	M05	        19.2	
SMU15000007072210001          	1992	M06	        19.2	
SMU15000007072210001          	1992	M07	        19.4	
SMU15000007072210001          	1992	M08	        19.3	
SMU15000007072210001          	1992	M09	        18.9	
SMU15000007072210001          	1992	M10	        18.1	
SMU15000007072210001          	1992	M11	        18.3	
SMU15000007072210001          	1992	M12	        18.8	
SMU15000007072210001          	1992	M13	        18.9	
SMU15000007072210001          	1993	M01	        19.4	
SMU15000007072210001          	1993	M02	        19.6	
SMU15000007072210001          	1993	M03	        19.6	
SMU15000007072210001          	1993	M04	        19.7	
SMU15000007072210001          	1993	M05	        19.8	
SMU15000007072210001          	1993	M06	        19.7	
SMU15000007072210001          	1993	M07	        19.5	
SMU15000007072210001          	1993	M08	        19.6	
SMU15000007072210001          	1993	M09	        19.3	
SMU15000007072210001          	1993	M10	        19.3	
SMU15000007072210001          	1993	M11	        19.4	
SMU15000007072210001          	1993	M12	        19.4	
SMU15000007072210001          	1993	M13	        19.5	
SMU15000007072210001          	1994	M01	        19.4	
SMU15000007072210001          	1994	M02	        19.4	
SMU15000007072210001          	1994	M03	        19.5	
SMU15000007072210001          	1994	M04	        19.7	
SMU15000007072210001          	1994	M05	        19.6	
SMU15000007072210001          	1994	M06	        20.0	
SMU15000007072210001          	1994	M07	        20.3	
SMU15000007072210001          	1994	M08	        20.3	
SMU15000007072210001          	1994	M09	        20.3	
SMU15000007072210001          	1994	M10	        20.0	
SMU15000007072210001          	1994	M11	        20.3	
SMU15000007072210001          	1994	M12	        20.9	
SMU15000007072210001          	1994	M13	        19.9	
SMU15000007072210001          	1995	M01	        21.0	
SMU15000007072210001          	1995	M02	        21.1	
SMU15000007072210001          	1995	M03	        21.3	
SMU15000007072210001          	1995	M04	        21.0	
SMU15000007072210001          	1995	M05	        21.1	
SMU15000007072210001          	1995	M06	        21.5	
SMU15000007072210001          	1995	M07	        21.7	
SMU15000007072210001          	1995	M08	        21.7	
SMU15000007072210001          	1995	M09	        21.5	
SMU15000007072210001          	1995	M10	        21.2	
SMU15000007072210001          	1995	M11	        21.3	
SMU15000007072210001          	1995	M12	        21.5	
SMU15000007072210001          	1995	M13	        21.3	
SMU15000007072210001          	1996	M01	        22.1	
SMU15000007072210001          	1996	M02	        22.4	
SMU15000007072210001          	1996	M03	        22.6	
SMU15000007072210001          	1996	M04	        22.1	
SMU15000007072210001          	1996	M05	        21.7	
SMU15000007072210001          	1996	M06	        21.9	
SMU15000007072210001          	1996	M07	        22.1	
SMU15000007072210001          	1996	M08	        22.5	
SMU15000007072210001          	1996	M09	        22.4	
SMU15000007072210001          	1996	M10	        22.1	
SMU15000007072210001          	1996	M11	        22.1	
SMU15000007072210001          	1996	M12	        22.4	
SMU15000007072210001          	1996	M13	        22.2	
SMU15000007072210001          	1997	M01	        22.0	
SMU15000007072210001          	1997	M02	        22.1	
SMU15000007072210001          	1997	M03	        22.3	
SMU15000007072210001          	1997	M04	        22.4	
SMU15000007072210001          	1997	M05	        22.4	
SMU15000007072210001          	1997	M06	        22.6	
SMU15000007072210001          	1997	M07	        22.4	
SMU15000007072210001          	1997	M08	        22.9	
SMU15000007072210001          	1997	M09	        22.7	
SMU15000007072210001          	1997	M10	        22.4	
SMU15000007072210001          	1997	M11	        22.6	
SMU15000007072210001          	1997	M12	        22.9	
SMU15000007072210001          	1997	M13	        22.4	
SMU15000007072210001          	1998	M01	        23.0	
SMU15000007072210001          	1998	M02	        23.3	
SMU15000007072210001          	1998	M03	        23.4	
SMU15000007072210001          	1998	M04	        23.5	
SMU15000007072210001          	1998	M05	        23.7	
SMU15000007072210001          	1998	M06	        23.6	
SMU15000007072210001          	1998	M07	        23.2	
SMU15000007072210001          	1998	M08	        23.4	
SMU15000007072210001          	1998	M09	        23.4	
SMU15000007072210001          	1998	M10	        23.2	
SMU15000007072210001          	1998	M11	        23.4	
SMU15000007072210001          	1998	M12	        23.8	
SMU15000007072210001          	1998	M13	        23.4	
SMU15000007072210001          	1999	M01	        24.0	
SMU15000007072210001          	1999	M02	        24.1	
SMU15000007072210001          	1999	M03	        24.4	
SMU15000007072210001          	1999	M04	        24.3	
SMU15000007072210001          	1999	M05	        24.3	
SMU15000007072210001          	1999	M06	        24.5	
SMU15000007072210001          	1999	M07	        24.7	
SMU15000007072210001          	1999	M08	        24.7	
SMU15000007072210001          	1999	M09	        24.8	
SMU15000007072210001          	1999	M10	        24.4	
SMU15000007072210001          	1999	M11	        24.6	
SMU15000007072210001          	1999	M12	        24.8	
SMU15000007072210001          	1999	M13	        24.4	
SMU15000007072210001          	2000	M01	        24.8	
SMU15000007072210001          	2000	M02	        25.1	
SMU15000007072210001          	2000	M03	        25.3	
SMU15000007072210001          	2000	M04	        25.3	
SMU15000007072210001          	2000	M05	        25.2	
SMU15000007072210001          	2000	M06	        25.5	
SMU15000007072210001          	2000	M07	        25.9	
SMU15000007072210001          	2000	M08	        25.9	
SMU15000007072210001          	2000	M09	        25.8	
SMU15000007072210001          	2000	M10	        25.6	
SMU15000007072210001          	2000	M11	        25.9	
SMU15000007072210001          	2000	M12	        26.3	
SMU15000007072210001          	2000	M13	        25.5	
SMU15000007072210001          	2001	M01	        25.6	
SMU15000007072210001          	2001	M02	        26.0	
SMU15000007072210001          	2001	M03	        26.3	
SMU15000007072210001          	2001	M04	        26.0	
SMU15000007072210001          	2001	M05	        25.9	
SMU15000007072210001          	2001	M06	        26.0	
SMU15000007072210001          	2001	M07	        25.7	
SMU15000007072210001          	2001	M08	        25.9	
SMU15000007072210001          	2001	M09	        25.5	
SMU15000007072210001          	2001	M10	        24.2	
SMU15000007072210001          	2001	M11	        24.2	
SMU15000007072210001          	2001	M12	        24.8	
SMU15000007072210001          	2001	M13	        25.5	
SMU15000007072210001          	2002	M01	        24.8	
SMU15000007072210001          	2002	M02	        25.1	
SMU15000007072210001          	2002	M03	        25.5	
SMU15000007072210001          	2002	M04	        25.8	
SMU15000007072210001          	2002	M05	        26.1	
SMU15000007072210001          	2002	M06	        26.2	
SMU15000007072210001          	2002	M07	        25.9	
SMU15000007072210001          	2002	M08	        26.1	
SMU15000007072210001          	2002	M09	        25.6	
SMU15000007072210001          	2002	M10	        25.2	
SMU15000007072210001          	2002	M11	        25.5	
SMU15000007072210001          	2002	M12	        25.8	
SMU15000007072210001          	2002	M13	        25.6	
SMU15000007072210001          	2003	M01	        25.5	
SMU15000007072210001          	2003	M02	        25.9	
SMU15000007072210001          	2003	M03	        26.2	
SMU15000007072210001          	2003	M04	        25.8	
SMU15000007072210001          	2003	M05	        26.0	
SMU15000007072210001          	2003	M06	        26.2	
SMU15000007072210001          	2003	M07	        26.4	
SMU15000007072210001          	2003	M08	        26.7	
SMU15000007072210001          	2003	M09	        26.6	
SMU15000007072210001          	2003	M10	        26.1	
SMU15000007072210001          	2003	M11	        26.6	
SMU15000007072210001          	2003	M12	        27.3	
SMU15000007072210001          	2003	M13	        26.3	
SMU15000007072210001          	2004	M01	        27.0	
SMU15000007072210001          	2004	M02	        27.7	
SMU15000007072210001          	2004	M03	        27.8	
SMU15000007072210001          	2004	M04	        27.8	
SMU15000007072210001          	2004	M05	        27.9	
SMU15000007072210001          	2004	M06	        28.2	
SMU15000007072210001          	2004	M07	        28.3	
SMU15000007072210001          	2004	M08	        28.5	
SMU15000007072210001          	2004	M09	        28.4	
SMU15000007072210001          	2004	M10	        27.9	
SMU15000007072210001          	2004	M11	        28.4	
SMU15000007072210001          	2004	M12	        28.6	
SMU15000007072210001          	2004	M13	        28.0	
SMU15000007072210001          	2005	M01	        28.0	
SMU15000007072210001          	2005	M02	        28.5	
SMU15000007072210001          	2005	M03	        29.0	
SMU15000007072210001          	2005	M04	        28.9	
SMU15000007072210001          	2005	M05	        28.9	
SMU15000007072210001          	2005	M06	        29.2	
SMU15000007072210001          	2005	M07	        29.1	
SMU15000007072210001          	2005	M08	        29.1	
SMU15000007072210001          	2005	M09	        29.0	
SMU15000007072210001          	2005	M10	        28.2	
SMU15000007072210001          	2005	M11	        28.6	
SMU15000007072210001          	2005	M12	        29.0	
SMU15000007072210001          	2005	M13	        28.8	
SMU15000007072210001          	2006	M01	        28.7	
SMU15000007072210001          	2006	M02	        29.3	
SMU15000007072210001          	2006	M03	        29.5	
SMU15000007072210001          	2006	M04	        29.3	
SMU15000007072210001          	2006	M05	        29.2	
SMU15000007072210001          	2006	M06	        29.6	
SMU15000007072210001          	2006	M07	        29.6	
SMU15000007072210001          	2006	M08	        29.7	
SMU15000007072210001          	2006	M09	        29.7	
SMU15000007072210001          	2006	M10	        29.3	
SMU15000007072210001          	2006	M11	        29.4	
SMU15000007072210001          	2006	M12	        29.8	
SMU15000007072210001          	2006	M13	        29.4	
SMU15000007072210001          	2007	M01	        29.5	
SMU15000007072210001          	2007	M02	        30.2	
SMU15000007072210001          	2007	M03	        30.4	
SMU15000007072210001          	2007	M04	        30.7	
SMU15000007072210001          	2007	M05	        31.0	
SMU15000007072210001          	2007	M06	        31.0	
SMU15000007072210001          	2007	M07	        30.7	
SMU15000007072210001          	2007	M08	        30.9	
SMU15000007072210001          	2007	M09	        30.4	
SMU15000007072210001          	2007	M10	        29.7	
SMU15000007072210001          	2007	M11	        29.9	
SMU15000007072210001          	2007	M12	        30.2	
SMU15000007072210001          	2007	M13	        30.4	
SMU15000007072210001          	2008	M01	        30.1	
SMU15000007072210001          	2008	M02	        30.5	
SMU15000007072210001          	2008	M03	        30.6	
SMU15000007072210001          	2008	M04	        30.1	
SMU15000007072210001          	2008	M05	        30.1	
SMU15000007072210001          	2008	M06	        30.2	
SMU15000007072210001          	2008	M07	        30.2	
SMU15000007072210001          	2008	M08	        30.0	
SMU15000007072210001          	2008	M09	        29.3	
SMU15000007072210001          	2008	M10	        28.3	
SMU15000007072210001          	2008	M11	        28.3	
SMU15000007072210001          	2008	M12	        28.0	
SMU15000007072210001          	2008	M13	        29.6	
SMU15000007072210001          	2009	M01	        27.6	
SMU15000007072210001          	2009	M02	        28.1	
SMU15000007072210001          	2009	M03	        28.4	
SMU15000007072210001          	2009	M04	        28.3	
SMU15000007072210001          	2009	M05	        28.3	
SMU15000007072210001          	2009	M06	        28.3	
SMU15000007072210001          	2009	M07	        28.1	
SMU15000007072210001          	2009	M08	        28.2	
SMU15000007072210001          	2009	M09	        27.9	
SMU15000007072210001          	2009	M10	        27.6	
SMU15000007072210001          	2009	M11	        27.6	
SMU15000007072210001          	2009	M12	        27.9	
SMU15000007072210001          	2009	M13	        28.0	
SMU15000007072210001          	2010	M01	        27.7	
SMU15000007072210001          	2010	M02	        28.1	
SMU15000007072210001          	2010	M03	        28.3	
SMU15000007072210001          	2010	M04	        28.3	
SMU15000007072210001          	2010	M05	        28.0	
SMU15000007072210001          	2010	M06	        28.0	
SMU15000007072210001          	2010	M07	        28.2	
SMU15000007072210001          	2010	M08	        28.3	
SMU15000007072210001          	2010	M09	        28.2	
SMU15000007072210001          	2010	M10	        28.0	
SMU15000007072210001          	2010	M11	        28.1	
SMU15000007072210001          	2010	M12	        28.1	
SMU15000007072210001          	2010	M13	        28.1	
SMU15000007072210001          	2011	M01	        28.3	
SMU15000007072210001          	2011	M02	        28.9	
SMU15000007072210001          	2011	M03	        28.8	
SMU15000007072210001          	2011	M04	        28.7	
SMU15000007072210001          	2011	M05	        28.3	
SMU15000007072210001          	2011	M06	        28.3	
SMU15000007072210001          	2011	M07	        28.8	P
SMU15000008000000001          	1990	M01	        19.2	
SMU15000008000000001          	1990	M02	        19.3	
SMU15000008000000001          	1990	M03	        19.7	
SMU15000008000000001          	1990	M04	        19.6	
SMU15000008000000001          	1990	M05	        19.6	
SMU15000008000000001          	1990	M06	        20.2	
SMU15000008000000001          	1990	M07	        20.0	
SMU15000008000000001          	1990	M08	        20.0	
SMU15000008000000001          	1990	M09	        19.7	
SMU15000008000000001          	1990	M10	        20.0	
SMU15000008000000001          	1990	M11	        19.9	
SMU15000008000000001          	1990	M12	        20.0	
SMU15000008000000001          	1990	M13	        19.8	
SMU15000008000000001          	1991	M01	        19.9	
SMU15000008000000001          	1991	M02	        20.0	
SMU15000008000000001          	1991	M03	        20.3	
SMU15000008000000001          	1991	M04	        20.1	
SMU15000008000000001          	1991	M05	        20.2	
SMU15000008000000001          	1991	M06	        20.4	
SMU15000008000000001          	1991	M07	        20.7	
SMU15000008000000001          	1991	M08	        21.0	
SMU15000008000000001          	1991	M09	        20.9	
SMU15000008000000001          	1991	M10	        20.7	
SMU15000008000000001          	1991	M11	        21.0	
SMU15000008000000001          	1991	M12	        21.0	
SMU15000008000000001          	1991	M13	        20.5	
SMU15000008000000001          	1992	M01	        20.8	
SMU15000008000000001          	1992	M02	        21.1	
SMU15000008000000001          	1992	M03	        21.1	
SMU15000008000000001          	1992	M04	        21.2	
SMU15000008000000001          	1992	M05	        21.2	
SMU15000008000000001          	1992	M06	        21.5	
SMU15000008000000001          	1992	M07	        21.8	
SMU15000008000000001          	1992	M08	        21.8	
SMU15000008000000001          	1992	M09	        21.6	
SMU15000008000000001          	1992	M10	        21.4	
SMU15000008000000001          	1992	M11	        21.3	
SMU15000008000000001          	1992	M12	        21.5	
SMU15000008000000001          	1992	M13	        21.4	
SMU15000008000000001          	1993	M01	        21.1	
SMU15000008000000001          	1993	M02	        21.4	
SMU15000008000000001          	1993	M03	        21.5	
SMU15000008000000001          	1993	M04	        21.8	
SMU15000008000000001          	1993	M05	        21.7	
SMU15000008000000001          	1993	M06	        21.9	
SMU15000008000000001          	1993	M07	        22.1	
SMU15000008000000001          	1993	M08	        22.0	
SMU15000008000000001          	1993	M09	        21.8	
SMU15000008000000001          	1993	M10	        21.8	
SMU15000008000000001          	1993	M11	        21.8	
SMU15000008000000001          	1993	M12	        21.9	
SMU15000008000000001          	1993	M13	        21.7	
SMU15000008000000001          	1994	M01	        21.4	
SMU15000008000000001          	1994	M02	        21.7	
SMU15000008000000001          	1994	M03	        21.7	
SMU15000008000000001          	1994	M04	        21.7	
SMU15000008000000001          	1994	M05	        21.8	
SMU15000008000000001          	1994	M06	        22.1	
SMU15000008000000001          	1994	M07	        22.0	
SMU15000008000000001          	1994	M08	        21.8	
SMU15000008000000001          	1994	M09	        22.0	
SMU15000008000000001          	1994	M10	        21.6	
SMU15000008000000001          	1994	M11	        21.9	
SMU15000008000000001          	1994	M12	        21.8	
SMU15000008000000001          	1994	M13	        21.8	
SMU15000008000000001          	1995	M01	        21.4	
SMU15000008000000001          	1995	M02	        21.7	
SMU15000008000000001          	1995	M03	        21.9	
SMU15000008000000001          	1995	M04	        21.7	
SMU15000008000000001          	1995	M05	        21.7	
SMU15000008000000001          	1995	M06	        21.9	
SMU15000008000000001          	1995	M07	        22.0	
SMU15000008000000001          	1995	M08	        21.9	
SMU15000008000000001          	1995	M09	        21.6	
SMU15000008000000001          	1995	M10	        21.6	
SMU15000008000000001          	1995	M11	        21.6	
SMU15000008000000001          	1995	M12	        21.7	
SMU15000008000000001          	1995	M13	        21.7	
SMU15000008000000001          	1996	M01	        21.5	
SMU15000008000000001          	1996	M02	        21.8	
SMU15000008000000001          	1996	M03	        21.8	
SMU15000008000000001          	1996	M04	        21.6	
SMU15000008000000001          	1996	M05	        21.7	
SMU15000008000000001          	1996	M06	        22.0	
SMU15000008000000001          	1996	M07	        22.0	
SMU15000008000000001          	1996	M08	        22.1	
SMU15000008000000001          	1996	M09	        22.0	
SMU15000008000000001          	1996	M10	        21.8	
SMU15000008000000001          	1996	M11	        21.7	
SMU15000008000000001          	1996	M12	        21.9	
SMU15000008000000001          	1996	M13	        21.8	
SMU15000008000000001          	1997	M01	        21.3	
SMU15000008000000001          	1997	M02	        21.6	
SMU15000008000000001          	1997	M03	        21.8	
SMU15000008000000001          	1997	M04	        21.8	
SMU15000008000000001          	1997	M05	        21.8	
SMU15000008000000001          	1997	M06	        22.0	
SMU15000008000000001          	1997	M07	        21.7	
SMU15000008000000001          	1997	M08	        21.8	
SMU15000008000000001          	1997	M09	        21.7	
SMU15000008000000001          	1997	M10	        21.6	
SMU15000008000000001          	1997	M11	        21.6	
SMU15000008000000001          	1997	M12	        21.8	
SMU15000008000000001          	1997	M13	        21.7	
SMU15000008000000001          	1998	M01	        21.1	
SMU15000008000000001          	1998	M02	        21.6	
SMU15000008000000001          	1998	M03	        21.6	
SMU15000008000000001          	1998	M04	        21.8	
SMU15000008000000001          	1998	M05	        21.8	
SMU15000008000000001          	1998	M06	        22.0	
SMU15000008000000001          	1998	M07	        21.8	
SMU15000008000000001          	1998	M08	        21.9	
SMU15000008000000001          	1998	M09	        21.8	
SMU15000008000000001          	1998	M10	        21.8	
SMU15000008000000001          	1998	M11	        21.8	
SMU15000008000000001          	1998	M12	        21.7	
SMU15000008000000001          	1998	M13	        21.7	
SMU15000008000000001          	1999	M01	        21.0	
SMU15000008000000001          	1999	M02	        21.5	
SMU15000008000000001          	1999	M03	        21.7	
SMU15000008000000001          	1999	M04	        21.9	
SMU15000008000000001          	1999	M05	        21.8	
SMU15000008000000001          	1999	M06	        22.0	
SMU15000008000000001          	1999	M07	        21.7	
SMU15000008000000001          	1999	M08	        21.8	
SMU15000008000000001          	1999	M09	        22.0	
SMU15000008000000001          	1999	M10	        22.0	
SMU15000008000000001          	1999	M11	        22.2	
SMU15000008000000001          	1999	M12	        22.3	
SMU15000008000000001          	1999	M13	        21.8	
SMU15000008000000001          	2000	M01	        21.8	
SMU15000008000000001          	2000	M02	        22.4	
SMU15000008000000001          	2000	M03	        22.6	
SMU15000008000000001          	2000	M04	        22.7	
SMU15000008000000001          	2000	M05	        22.8	
SMU15000008000000001          	2000	M06	        23.0	
SMU15000008000000001          	2000	M07	        22.9	
SMU15000008000000001          	2000	M08	        23.1	
SMU15000008000000001          	2000	M09	        23.0	
SMU15000008000000001          	2000	M10	        23.2	
SMU15000008000000001          	2000	M11	        23.6	
SMU15000008000000001          	2000	M12	        23.6	
SMU15000008000000001          	2000	M13	        22.9	
SMU15000008000000001          	2001	M01	        23.2	
SMU15000008000000001          	2001	M02	        23.4	
SMU15000008000000001          	2001	M03	        23.7	
SMU15000008000000001          	2001	M04	        23.7	
SMU15000008000000001          	2001	M05	        23.6	
SMU15000008000000001          	2001	M06	        24.0	
SMU15000008000000001          	2001	M07	        23.9	
SMU15000008000000001          	2001	M08	        23.7	
SMU15000008000000001          	2001	M09	        23.7	
SMU15000008000000001          	2001	M10	        23.3	
SMU15000008000000001          	2001	M11	        23.3	
SMU15000008000000001          	2001	M12	        23.4	
SMU15000008000000001          	2001	M13	        23.6	
SMU15000008000000001          	2002	M01	        23.2	
SMU15000008000000001          	2002	M02	        23.3	
SMU15000008000000001          	2002	M03	        23.6	
SMU15000008000000001          	2002	M04	        23.6	
SMU15000008000000001          	2002	M05	        23.7	
SMU15000008000000001          	2002	M06	        23.8	
SMU15000008000000001          	2002	M07	        23.8	
SMU15000008000000001          	2002	M08	        23.8	
SMU15000008000000001          	2002	M09	        23.9	
SMU15000008000000001          	2002	M10	        23.8	
SMU15000008000000001          	2002	M11	        23.9	
SMU15000008000000001          	2002	M12	        24.0	
SMU15000008000000001          	2002	M13	        23.7	
SMU15000008000000001          	2003	M01	        23.5	
SMU15000008000000001          	2003	M02	        23.9	
SMU15000008000000001          	2003	M03	        24.0	
SMU15000008000000001          	2003	M04	        24.2	
SMU15000008000000001          	2003	M05	        24.3	
